life,death,model
105,0,ST32000542AS
105,0,ST32000542AS
336,0,ST32000542AS
755,0,ST32000542AS
811,0,ST31500541AS
35,1,ST32000542AS
105,0,ST32000542AS
796,0,ST31500541AS
726,0,ST32000542AS
41,1,ST31500541AS
726,0,ST32000542AS
477,0,ST32000542AS
979,0,ST31500541AS
477,0,ST32000542AS
477,0,ST32000542AS
726,0,ST32000542AS
131,0,ST32000542AS
726,0,ST32000542AS
274,0,ST32000542AS
999,0,ST31500541AS
350,0,ST31500541AS
726,0,ST32000542AS
477,0,ST32000542AS
105,0,ST32000542AS
811,0,ST31500541AS
755,0,ST32000542AS
51,1,ST32000542AS
1010,0,ST31500541AS
336,0,ST32000542AS
979,0,ST31500541AS
1016,0,ST31500541AS
239,0,ST32000542AS
979,0,ST31500541AS
813,0,ST31500541AS
320,0,ST31500541AS
195,1,ST31500541AS
336,0,ST32000542AS
105,0,ST32000542AS
755,0,ST32000542AS
891,0,ST31500541AS
751,0,ST31500541AS
726,0,ST32000542AS
336,0,ST32000542AS
950,0,ST31500541AS
105,0,ST32000542AS
385,1,ST32000542AS
160,0,ST32000542AS
496,0,ST32000542AS
412,0,ST32000542AS
726,0,ST32000542AS
105,0,ST32000542AS
105,0,ST32000542AS
477,0,ST32000542AS
703,0,ST32000542AS
477,0,ST32000542AS
336,0,ST32000542AS
280,1,ST32000542AS
487,1,ST31500541AS
1010,0,ST31500541AS
726,0,ST32000542AS
274,0,ST32000542AS
195,1,ST31500541AS
852,0,ST31500541AS
477,0,ST32000542AS
105,0,ST32000542AS
460,1,ST31500541AS
336,0,ST32000542AS
377,1,ST31500541AS
407,0,ST32000542AS
755,0,ST32000542AS
477,0,ST32000542AS
726,0,ST32000542AS
274,0,ST32000542AS
477,0,ST32000542AS
412,0,ST32000542AS
477,0,ST32000542AS
477,0,ST32000542AS
812,0,ST31500541AS
349,0,ST31500541AS
407,0,ST32000542AS
755,0,ST32000542AS
105,0,ST32000542AS
789,0,ST31500541AS
744,0,ST31500541AS
376,0,ST31500541AS
828,0,ST31500541AS
336,0,ST32000542AS
979,0,ST31500541AS
755,0,ST32000542AS
755,0,ST32000542AS
663,1,ST31500541AS
726,0,ST32000542AS
477,0,ST32000542AS
14,0,ST32000542AS
477,0,ST32000542AS
194,0,ST31500541AS
412,0,ST32000542AS
412,0,ST32000542AS
477,0,ST32000542AS
755,0,ST32000542AS
755,0,ST32000542AS
412,0,ST32000542AS
477,0,ST32000542AS
755,0,ST32000542AS
407,0,ST32000542AS
407,0,ST32000542AS
477,0,ST32000542AS
726,0,ST32000542AS
755,0,ST32000542AS
811,0,ST31500541AS
412,0,ST32000542AS
412,0,ST32000542AS
726,0,ST32000542AS
761,0,ST31500541AS
950,0,ST31500541AS
274,0,ST32000542AS
105,0,ST32000542AS
496,0,ST32000542AS
800,0,ST31500541AS
407,0,ST32000542AS
755,0,ST32000542AS
265,1,ST31500541AS
755,0,ST32000542AS
828,0,ST31500541AS
99,1,ST32000542AS
407,0,ST32000542AS
274,0,ST32000542AS
828,0,ST31500541AS
621,0,ST31500541AS
496,1,ST32000542AS
726,0,ST32000542AS
412,0,ST32000542AS
105,0,ST32000542AS
477,0,ST32000542AS
105,0,ST32000542AS
726,0,ST32000542AS
105,0,ST32000542AS
105,0,ST32000542AS
979,0,ST31500541AS
336,0,ST32000542AS
14,0,ST32000542AS
308,1,ST31500541AS
726,0,ST32000542AS
477,0,ST32000542AS
274,0,ST32000542AS
796,0,ST31500541AS
274,0,ST32000542AS
477,0,ST32000542AS
477,0,ST32000542AS
407,0,ST32000542AS
412,0,ST32000542AS
755,0,ST32000542AS
726,0,ST32000542AS
274,0,ST32000542AS
412,0,ST32000542AS
726,0,ST32000542AS
412,0,ST32000542AS
105,0,ST32000542AS
477,0,ST32000542AS
84,0,ST31500541AS
1010,0,ST31500541AS
800,0,ST31500541AS
407,0,ST32000542AS
795,0,ST31500541AS
407,0,ST32000542AS
131,0,ST1500DL003
6,1,ST1500DL003
14,0,ST2000DL001
7,1,ST1500DL003
195,1,ST1500DL003
796,0,ST1500DL001
377,1,ST1500DL003
2,1,ST2000DL003
188,1,ST1500DL003
451,1,ST1500DL003
202,1,ST1500DL003
215,1,ST1500DL003
161,1,ST1500DL003
14,0,ST2000DL003
77,1,ST1500DL003
11,0,ST2000DL003
14,1,ST1500DL003
683,0,ST2000DL001
127,1,ST1500DL003
813,0,ST1500DL003
105,0,ST2000DL001
715,1,ST1500DL003
131,0,ST1500DL003
719,0,ST1500DL003
719,0,ST1500DL003
118,1,ST1500DL003
32,1,ST1500DL003
648,0,ST1500DL003
119,1,ST2000DL003
570,0,ST1500DL003
510,1,ST1500DL003
6,1,ST1500DL003
5,1,ST2000DL001
66,0,ST1500DL003
14,0,ST2000DL001
433,0,ST1500DL003
602,0,ST1500DL003
349,0,ST1500DL003
14,0,ST2000DL001
543,1,ST1500DL003
55,1,ST1500DL003
696,1,ST1500DL003
471,1,ST1500DL003
14,0,ST2000DL003
574,1,ST1500DL003
254,1,ST1500DL003
116,0,ST1500DL003
50,1,ST1500DL003
41,1,ST1500DL003
719,0,ST1500DL003
664,1,ST1500DL003
496,1,ST1500DL003
92,1,ST2000DL003
356,1,ST1500DL003
811,0,ST1500DL001
595,1,ST1500DL003
132,1,ST1500DL003
475,1,ST1500DL003
13,1,ST2000DL003
14,0,ST2000DL003
76,1,ST2000DL001
489,1,ST1500DL003
800,0,ST1500DL003
67,1,ST2000DL001
220,1,ST1500DL003
431,0,ST2000DL003
131,0,ST1500DL003
14,0,ST2000DL001
14,0,ST2000DL001
423,1,ST1500DL003
197,1,ST1500DL003
41,1,ST1500DL003
502,1,ST1500DL003
37,1,ST1500DL003
561,1,ST1500DL003
245,1,ST1500DL003
706,0,ST1500DL003
680,1,ST1500DL003
554,1,ST1500DL003
34,1,ST1500DL003
469,1,ST1500DL003
6,1,ST1500DL003
49,1,ST1500DL003
561,1,ST1500DL003
280,1,ST1500DL003
680,0,ST1500DL003
131,0,ST1500DL003
63,1,ST1500DL003
582,1,ST1500DL003
14,0,ST2000DL003
188,1,ST1500DL003
841,1,ST1500DL003
544,1,ST2000DL001
6,1,ST2000DL001
77,1,ST1500DL003
84,1,ST1500DL003
709,1,ST1500DL003
41,1,ST1500DL003
210,1,ST1500DL003
131,0,ST1500DL003
92,1,ST2000DL003
530,0,ST1500DL003
27,1,ST1500DL003
75,1,ST1500DL003
131,0,ST1500DL003
27,1,ST1500DL003
50,1,ST1500DL003
99,1,ST1500DL003
49,1,ST1500DL003
50,1,ST1500DL003
611,1,ST1500DL003
27,1,ST1500DL003
230,1,ST1500DL003
83,1,ST1500DL003
99,1,ST1500DL003
728,1,ST1500DL003
572,1,ST1500DL003
118,1,ST1500DL003
55,1,ST1500DL003
77,1,ST1500DL003
570,1,ST1500DL003
719,0,ST1500DL003
47,0,ST1500DL003
650,1,ST1500DL003
610,1,ST1500DL003
656,1,ST1500DL003
131,0,ST1500DL003
105,1,ST1500DL003
58,1,ST1500DL003
223,1,ST1500DL003
69,1,ST1500DL003
357,1,ST2000DL003
435,1,ST1500DL003
14,1,ST1500DL003
131,1,ST1500DL003
675,1,ST1500DL003
273,1,ST1500DL003
202,1,ST1500DL003
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
24,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
98,0,TOSHIBA MQ01ABF050
98,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
34,0,TOSHIBA MQ01ABF050
220,0,TOSHIBA MQ01ABF050
106,0,TOSHIBA MQ01ABF050
77,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
77,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
24,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
212,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
116,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
298,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,1,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,1,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
9,1,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
43,0,TOSHIBA MQ01ABF050
322,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
48,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
24,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
37,0,TOSHIBA MQ01ABF050
148,0,TOSHIBA MQ01ABF050
201,0,TOSHIBA MQ01ABF050
241,0,TOSHIBA MQ01ABF050
190,0,TOSHIBA MQ01ABF050
1330,0,ST9320325AS
1312,0,ST9320325AS
1312,0,ST9320325AS
1333,0,ST9320325AS
1312,0,ST9320325AS
1330,0,ST9320325AS
1330,0,ST9320325AS
1210,0,ST9320325AS
1312,0,ST9320325AS
1312,0,ST9320325AS
1312,0,ST9320325AS
1312,0,ST9320325AS
1330,0,ST9320325AS
1312,0,ST9320325AS
1330,0,ST9320325AS
1330,1,ST9320325AS
1312,0,ST9320325AS
1255,0,ST9320325AS
680,1,ST9320325AS
1330,0,ST9320325AS
1288,0,ST9320325AS
1312,0,ST9320325AS
1302,0,ST9320325AS
100,1,ST9320325AS
1304,0,ST9320325AS
569,1,ST3160316AS
1324,1,ST3160318AS
1324,1,ST3160318AS
922,0,ST3160318AS
892,0,ST3160318AS
915,0,ST3160318AS
917,0,ST3160318AS
1159,0,ST3160318AS
915,0,ST3160318AS
909,0,ST3160318AS
914,0,ST3160318AS
1324,1,ST3160316AS
893,0,ST3160316AS
902,0,ST3160316AS
1249,0,ST3160316AS
1180,0,ST3160316AS
1162,0,ST3160316AS
1180,0,ST3160316AS
1324,0,ST3160316AS
822,1,ST3160316AS
1324,0,ST3160316AS
1167,0,ST3160316AS
1324,0,ST3160316AS
622,1,ST31500341AS
455,1,ST31500341AS
428,1,ST31500341AS
414,1,ST31500341AS
577,1,ST31500341AS
245,1,ST31500341AS
830,1,ST3160318AS
1161,0,ST3160316AS
903,0,ST3160316AS
511,1,ST3160318AS
920,0,ST3160318AS
917,0,ST3160318AS
921,0,ST3160318AS
980,0,ST3160318AS
902,0,ST3160318AS
1106,1,ST3160318AS
180,0,ST3160316AS
206,0,ST3160316AS
206,0,ST3160316AS
151,0,ST3160316AS
242,0,ST3160316AS
1324,0,ST3160316AS
1305,0,ST3160316AS
153,0,ST3160316AS
1324,0,ST3160316AS
1162,0,ST3160316AS
811,0,ST31500541AS
1634,0,ST31500541AS
811,0,ST31500541AS
985,0,ST31500541AS
811,0,ST31500541AS
985,0,ST31500541AS
817,0,ST31500541AS
1010,0,ST31500541AS
852,0,ST31500541AS
985,0,ST31500541AS
648,1,ST31500541AS
817,0,ST31500541AS
813,0,ST31500541AS
544,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
336,0,ST32000542AS
817,0,ST31500541AS
828,0,ST31500541AS
812,0,ST31500541AS
979,0,ST31500541AS
812,0,ST31500541AS
985,0,ST31500541AS
775,0,ST31500541AS
811,0,ST31500541AS
34,1,ST31500541AS
336,0,ST32000542AS
811,0,ST31500541AS
985,0,ST31500541AS
979,0,ST31500541AS
810,0,ST31500541AS
979,0,ST31500541AS
985,0,ST31500541AS
811,0,ST31500541AS
441,0,ST32000542AS
799,0,ST31500541AS
811,0,ST31500541AS
294,1,ST31500541AS
985,0,ST31500541AS
985,0,ST31500541AS
810,0,ST31500541AS
947,0,ST31500541AS
412,0,ST32000542AS
1010,0,ST31500541AS
1010,0,ST31500541AS
755,0,ST32000542AS
810,0,ST31500541AS
938,0,ST31500541AS
390,1,ST31500541AS
1010,0,ST31500541AS
812,0,ST31500541AS
1634,0,ST31500541AS
1010,0,ST31500541AS
811,0,ST31500541AS
985,0,ST31500541AS
615,1,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
979,0,ST31500541AS
947,0,ST31500541AS
947,0,ST31500541AS
817,0,ST31500541AS
812,0,ST31500541AS
852,0,ST31500541AS
1113,0,ST31500541AS
783,0,ST31500541AS
929,0,ST31500541AS
947,0,ST31500541AS
1113,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
1198,1,ST31500541AS
817,0,ST31500541AS
985,0,ST31500541AS
1000,0,ST31500541AS
812,0,ST31500541AS
985,0,ST31500541AS
796,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
810,0,ST31500541AS
950,0,ST31500541AS
852,0,ST31500541AS
811,0,ST31500541AS
929,0,ST31500541AS
1113,0,ST31500541AS
895,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
852,0,ST31500541AS
1016,0,ST31500541AS
811,0,ST31500541AS
929,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
1634,0,ST31500541AS
1000,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
761,0,ST31500541AS
947,0,ST31500541AS
817,0,ST31500541AS
938,0,ST31500541AS
812,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
817,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
947,0,ST31500541AS
1000,0,ST31500541AS
811,0,ST31500541AS
1634,0,ST31500541AS
782,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
719,1,ST31500541AS
938,0,ST31500541AS
810,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
938,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
616,1,ST31500541AS
1113,0,ST31500541AS
979,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
15,1,ST31500541AS
810,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
810,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
798,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
810,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
569,0,ST31500541AS
812,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
938,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
817,0,ST31500541AS
929,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
811,0,ST31500541AS
810,0,ST31500541AS
817,0,ST31500541AS
947,0,ST31500541AS
810,0,ST31500541AS
1000,0,ST31500541AS
811,0,ST31500541AS
799,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
947,0,ST31500541AS
947,0,ST31500541AS
131,0,ST31500541AS
811,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
947,0,ST31500541AS
999,0,ST31500541AS
812,0,ST31500541AS
532,1,ST31500541AS
810,0,ST31500541AS
985,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
947,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
852,0,ST31500541AS
947,0,ST31500541AS
985,0,ST31500541AS
812,0,ST31500541AS
1000,0,ST31500541AS
810,0,ST31500541AS
811,0,ST31500541AS
763,1,ST31500541AS
817,0,ST31500541AS
811,0,ST31500541AS
336,0,ST320005XXXX
812,0,ST31500541AS
979,0,ST31500541AS
938,0,ST31500541AS
810,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
852,0,ST31500541AS
1113,0,ST31500541AS
1634,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
817,0,ST31500541AS
336,0,ST320005XXXX
1016,0,ST31500541AS
524,1,ST31500541AS
852,0,ST31500541AS
811,0,ST31500541AS
477,0,ST32000542AS
812,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
1634,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
810,0,ST31500541AS
810,0,ST31500541AS
929,0,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
1000,0,ST31500541AS
852,0,ST31500541AS
979,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
800,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
336,0,ST320005XXXX
947,0,ST31500541AS
811,0,ST31500541AS
783,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
810,0,ST31500541AS
985,0,ST31500541AS
938,0,ST31500541AS
700,0,ST31500541AS
817,0,ST31500541AS
979,0,ST31500541AS
1634,0,ST31500541AS
1634,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
929,0,ST31500541AS
1634,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
569,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
938,0,ST31500541AS
979,0,ST31500541AS
188,1,ST31500541AS
985,0,ST31500541AS
783,0,ST31500541AS
1016,0,ST31500541AS
817,0,ST31500541AS
929,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
929,0,ST31500541AS
812,0,ST31500541AS
817,0,ST31500541AS
810,0,ST31500541AS
1016,0,ST31500541AS
979,0,ST31500541AS
523,1,ST31500541AS
811,0,ST31500541AS
999,0,ST31500541AS
817,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
700,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
1010,0,ST31500541AS
719,0,ST31500541AS
1016,0,ST31500541AS
1000,0,ST31500541AS
1000,0,ST31500541AS
813,0,ST31500541AS
794,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
1634,0,ST31500541AS
1634,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
772,0,ST31500541AS
1634,0,ST31500541AS
1634,0,ST31500541AS
817,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
999,0,ST31500541AS
1113,0,ST31500541AS
744,0,ST31500541AS
979,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
852,0,ST31500541AS
798,0,ST31500541AS
817,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
947,0,ST31500541AS
812,0,ST31500541AS
755,0,ST31500541AS
755,0,ST31500541AS
999,0,ST31500541AS
1113,0,ST31500541AS
817,0,ST31500541AS
985,0,ST31500541AS
796,0,ST31500541AS
999,0,ST31500541AS
985,0,ST31500541AS
817,0,ST31500541AS
852,0,ST31500541AS
789,0,ST31500541AS
947,0,ST31500541AS
817,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
947,0,ST31500541AS
979,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
1010,0,ST31500541AS
813,0,ST31500541AS
1000,0,ST31500541AS
810,0,ST31500541AS
929,0,ST31500541AS
811,0,ST31500541AS
1010,0,ST31500541AS
817,0,ST31500541AS
929,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
600,0,ST31500541AS
1198,1,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
999,0,ST31500541AS
979,0,ST31500541AS
938,0,ST31500541AS
414,1,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
810,0,ST31500541AS
735,0,ST31500541AS
812,0,ST31500541AS
812,0,ST31500541AS
1000,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
852,0,ST31500541AS
979,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
265,0,ST31500541AS
811,0,ST31500541AS
1010,0,ST31500541AS
91,1,ST31500541AS
812,0,ST31500541AS
1113,0,ST31500541AS
817,0,ST31500541AS
810,0,ST31500541AS
813,0,ST31500541AS
947,0,ST31500541AS
929,0,ST31500541AS
131,0,ST31500541AS
923,1,ST31500541AS
817,0,ST31500541AS
796,0,ST31500541AS
852,0,ST31500541AS
985,0,ST31500541AS
817,0,ST31500541AS
796,0,ST31500541AS
1016,0,ST31500541AS
810,0,ST31500541AS
947,0,ST31500541AS
811,0,ST31500541AS
349,1,ST31500541AS
1113,0,ST31500541AS
291,0,ST31500541AS
810,0,ST31500541AS
811,0,ST31500541AS
1113,0,ST31500541AS
528,1,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
782,0,ST31500541AS
811,0,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
350,0,ST31500541AS
569,0,ST31500541AS
817,0,ST31500541AS
783,0,ST31500541AS
817,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
947,0,ST31500541AS
407,0,ST32000542AS
501,1,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
812,0,ST31500541AS
812,0,ST31500541AS
1000,0,ST31500541AS
595,1,ST31500541AS
979,0,ST31500541AS
812,0,ST31500541AS
812,0,ST31500541AS
470,1,ST31500541AS
735,0,ST31500541AS
938,0,ST31500541AS
810,0,ST31500541AS
979,0,ST31500541AS
810,0,ST31500541AS
817,0,ST31500541AS
569,0,ST31500541AS
519,1,ST31500541AS
407,1,ST320005XXXX
811,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
817,0,ST31500541AS
979,0,ST31500541AS
782,0,ST31500541AS
782,0,ST31500541AS
755,0,ST31500541AS
812,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
600,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
1634,0,ST31500541AS
810,0,ST31500541AS
1634,0,ST31500541AS
1634,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
810,0,ST31500541AS
985,0,ST31500541AS
812,0,ST31500541AS
131,0,ST31500541AS
279,1,ST31500541AS
985,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
1634,0,ST31500541AS
1010,0,ST31500541AS
985,0,ST31500541AS
811,0,ST31500541AS
828,0,ST31500541AS
813,0,ST31500541AS
852,0,ST31500541AS
1010,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
783,0,ST31500541AS
1016,0,ST31500541AS
810,0,ST31500541AS
985,0,ST31500541AS
813,0,ST31500541AS
1010,0,ST31500541AS
1016,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
979,0,ST31500541AS
817,0,ST31500541AS
950,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
684,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
999,0,ST31500541AS
811,0,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
812,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
985,0,ST31500541AS
812,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
812,0,ST31500541AS
985,0,ST31500541AS
979,0,ST31500541AS
985,0,ST31500541AS
947,0,ST31500541AS
985,0,ST31500541AS
810,0,ST31500541AS
1010,0,ST31500541AS
813,0,ST31500541AS
811,0,ST31500541AS
810,0,ST31500541AS
1113,0,ST31500541AS
813,0,ST31500541AS
985,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
929,0,ST31500541AS
1010,0,ST31500541AS
813,0,ST31500541AS
1010,0,ST31500541AS
118,1,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
1010,0,ST31500541AS
1634,0,ST31500541AS
813,0,ST31500541AS
813,0,ST31500541AS
985,0,ST31500541AS
811,0,ST31500541AS
999,0,ST31500541AS
813,0,ST31500541AS
812,0,ST31500541AS
813,0,ST31500541AS
979,0,ST31500541AS
813,0,ST31500541AS
1113,0,ST31500541AS
811,0,ST31500541AS
985,0,ST31500541AS
985,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
938,0,ST31500541AS
985,0,ST31500541AS
813,0,ST31500541AS
810,0,ST31500541AS
929,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
811,0,ST31500541AS
